familyID	type	detail	Protein_names	Gene_names	Tax	TaxID	Rep_Tax	Rep_TaxID	UniProtKB	unirefID
Cluster_553	UniRef90_PfamDomain	PF07730	Sensor protein degS	degS_1{ECO:0000313|EMBL:CUM91693.1};ERS852580_01145{ECO:0000313|EMBL:CUM91693.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173SMU9	UniRef90_A0A173SMU9
Cluster_554	UniRef90_GO	GO:0050501	Hyaluronan synthase	hyaD_4{ECO:0000313|EMBL:CUN57354.1};ERS852417_00573{ECO:0000313|EMBL:CUN57354.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A173Y0C1	UniRef90_A0A173Y0C1
Cluster_554	UniRef90_PfamDomain	PF00535	Hyaluronan synthase	hyaD_4{ECO:0000313|EMBL:CUN57354.1};ERS852417_00573{ECO:0000313|EMBL:CUN57354.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A173Y0C1	UniRef90_A0A173Y0C1
Cluster_555	UniRef90_uncharacterized	UniRef90_uncharacterized	TRAP transporter large permease	DXC31_15645{ECO:0000313|EMBL:RGM18030.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4UWL0	UniRef90_A0A3E4UWL0
Cluster_556	UniRef90_GO	GO:0016021	Uncharacterized protein	ERS852577_01583{ECO:0000313|EMBL:CUN03654.1}	[Ruminococcus] torques	33039	[Ruminococcus] torques	33039	A0A173TM95	UniRef90_A0A173TM95
Cluster_557	UniRef90_GO	GO:0016740	Glycosyl transferase family 2	BN481_01688{ECO:0000313|EMBL:CCZ66377.1}	Clostridiales	186802	[Ruminococcus] gnavus CAG:126	1263106	R5UBN6	UniRef90_R5UBN6
Cluster_557	UniRef90_PfamDomain	PF00535	Glycosyl transferase family 2	BN481_01688{ECO:0000313|EMBL:CCZ66377.1}	Clostridiales	186802	[Ruminococcus] gnavus CAG:126	1263106	R5UBN6	UniRef90_R5UBN6
Cluster_558	UniRef90_GO	GO:0008483;GO:0009058;GO:0030170	Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	CDL24_01875{ECO:0000313|EMBL:PLT79699.1},CDL27_05150	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NTB6	UniRef90_A0A2N5NTB6
Cluster_558	UniRef90_PfamDomain	PF00155	Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	CDL24_01875{ECO:0000313|EMBL:PLT79699.1},CDL27_05150	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NTB6	UniRef90_A0A2N5NTB6
Cluster_559	UniRef90_PfamDomain	PF00226;PF00684;PF01556	Chaperone protein DnaJ	dnaJ{ECO:0000256|HAMAP-Rule:MF_01152,;DWY38_00940{ECO:0000313|EMBL:RGR56951.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V5P3	UniRef90_A0A395V5P3
Cluster_559	UniRef90_uncharacterized	UniRef90_uncharacterized	Chaperone protein DnaJ	dnaJ{ECO:0000256|HAMAP-Rule:MF_01152,;DWY38_00940{ECO:0000313|EMBL:RGR56951.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V5P3	UniRef90_A0A395V5P3
Cluster_56	UniRef90_GO	GO:0016021;GO:0016301	Predicted unusual protein kinase	EUR_02900{ECO:0000313|EMBL:CBK89516.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E276	UniRef90_D6E276
Cluster_56	UniRef90_KEGG-KOs	K03688	Predicted unusual protein kinase	EUR_02900{ECO:0000313|EMBL:CBK89516.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E276	UniRef90_D6E276
Cluster_56	UniRef90_PfamDomain	PF03109	Predicted unusual protein kinase	EUR_02900{ECO:0000313|EMBL:CBK89516.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E276	UniRef90_D6E276
Cluster_56	UniRef90_eggNOG	COG0661;ENOG4105CNK	Predicted unusual protein kinase	EUR_02900{ECO:0000313|EMBL:CBK89516.1}	Clostridiales	186802	[Eubacterium] rectale DSM 17629	657318	D6E276	UniRef90_D6E276
Cluster_560	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_561	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_562	UniRef90_PfamDomain	PF00389;PF02826	3-phosphoglycerate dehydrogenase	DW001_01925{ECO:0000313|EMBL:RHL82752.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FIH4	UniRef90_A0A396FIH4
Cluster_562	UniRef90_uncharacterized	UniRef90_uncharacterized	3-phosphoglycerate dehydrogenase	DW001_01925{ECO:0000313|EMBL:RHL82752.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FIH4	UniRef90_A0A396FIH4
Cluster_563	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DWY38_01600{ECO:0000313|EMBL:RGR57078.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V1R4	UniRef90_A0A395V1R4
Cluster_564	UniRef90_GO	GO:0016021	Uncharacterized protein	CDL25_06200{ECO:0000313|EMBL:PLT69573.1},CDL27_08975	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NRD9	UniRef90_A0A2N5NRD9
Cluster_564	UniRef90_PfamDomain	PF14286	Uncharacterized protein	CDL25_06200{ECO:0000313|EMBL:PLT69573.1},CDL27_08975	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NRD9	UniRef90_A0A2N5NRD9
Cluster_565	UniRef90_GO	GO:0008233	Uncharacterized protein involved in cytokinesis, contains TGc (Transglutaminase/protease-like) domain	ERS852580_01573{ECO:0000313|EMBL:CUN01259.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173TGM0	UniRef90_A0A173TGM0
Cluster_565	UniRef90_PfamDomain	PF01841	Uncharacterized protein involved in cytokinesis, contains TGc (Transglutaminase/protease-like) domain	ERS852580_01573{ECO:0000313|EMBL:CUN01259.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173TGM0	UniRef90_A0A173TGM0
Cluster_566	UniRef90_GO	GO:0000155;GO:0005524;GO:0016021	Signal transduction histidine-protein kinase ArlS	arlS{ECO:0000313|EMBL:CUM85792.1};ERS852580_00867{ECO:0000313|EMBL:CUM85792.1}	Bacteria	2	[Eubacterium] rectale	39491	A0A173S646	UniRef90_A0A173S646
Cluster_566	UniRef90_PfamDomain	PF00512;PF02518	Signal transduction histidine-protein kinase ArlS	arlS{ECO:0000313|EMBL:CUM85792.1};ERS852580_00867{ECO:0000313|EMBL:CUM85792.1}	Bacteria	2	[Eubacterium] rectale	39491	A0A173S646	UniRef90_A0A173S646
Cluster_567	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	ERS852497_02465{ECO:0000313|EMBL:CUP29706.1},	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173U8H8	UniRef90_A0A173U8H8
Cluster_568	UniRef90_PfamDomain	PF00266	Cysteine desulfurase	DW001_02070{ECO:0000313|EMBL:RHL82780.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FRF0	UniRef90_A0A396FRF0
Cluster_568	UniRef90_uncharacterized	UniRef90_uncharacterized	Cysteine desulfurase	DW001_02070{ECO:0000313|EMBL:RHL82780.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FRF0	UniRef90_A0A396FRF0
Cluster_569	UniRef90_PfamDomain	PF04422;PF04432;PF12838	Coenzyme F420-reducing hydrogenase, beta subunit	EUR_18710{ECO:0000313|EMBL:CBK90905.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale DSM 17629	657318	D6E665	UniRef90_D6E665
Cluster_569	UniRef90_eggNOG	ENOG4108B0X;ENOG410ZQ9H	Coenzyme F420-reducing hydrogenase, beta subunit	EUR_18710{ECO:0000313|EMBL:CBK90905.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale DSM 17629	657318	D6E665	UniRef90_D6E665
Cluster_569	UniRef90_uncharacterized	UniRef90_uncharacterized	Coenzyme F420-reducing hydrogenase, beta subunit	EUR_18710{ECO:0000313|EMBL:CBK90905.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale DSM 17629	657318	D6E665	UniRef90_D6E665
Cluster_57	UniRef90_GO	GO:0005524;GO:0016887	ABC transporter, ATP-binding protein	RUMGNA_03223{ECO:0000313|EMBL:EDN76401.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6L0	UniRef90_A7B6L0
Cluster_57	UniRef90_PfamDomain	PF00005;PF12848	ABC transporter, ATP-binding protein	RUMGNA_03223{ECO:0000313|EMBL:EDN76401.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6L0	UniRef90_A7B6L0
Cluster_57	UniRef90_eggNOG	COG0488;ENOG4105C5H	ABC transporter, ATP-binding protein	RUMGNA_03223{ECO:0000313|EMBL:EDN76401.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6L0	UniRef90_A7B6L0
Cluster_570	UniRef90_GO	GO:0003723;GO:0008168	Uncharacterized protein	RUMGNA_02616{ECO:0000313|EMBL:EDN77003.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4Y0	UniRef90_A7B4Y0
Cluster_570	UniRef90_PfamDomain	PF01170;PF02926	Uncharacterized protein	RUMGNA_02616{ECO:0000313|EMBL:EDN77003.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4Y0	UniRef90_A7B4Y0
Cluster_570	UniRef90_eggNOG	COG0116;ENOG4105C4H	Uncharacterized protein	RUMGNA_02616{ECO:0000313|EMBL:EDN77003.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4Y0	UniRef90_A7B4Y0
Cluster_571	UniRef90_GO	GO:0008784;GO:0030170;GO:0030632	Alanine racemase	alr{ECO:0000313|EMBL:EDN79066.1};RUMGNA_00577{ECO:0000313|EMBL:EDN79066.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AZ61	UniRef90_A7AZ61
Cluster_571	UniRef90_PfamDomain	PF00842;PF01168	Alanine racemase	alr{ECO:0000313|EMBL:EDN79066.1};RUMGNA_00577{ECO:0000313|EMBL:EDN79066.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AZ61	UniRef90_A7AZ61
Cluster_571	UniRef90_eggNOG	COG0787;ENOG4105CJ4	Alanine racemase	alr{ECO:0000313|EMBL:EDN79066.1};RUMGNA_00577{ECO:0000313|EMBL:EDN79066.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AZ61	UniRef90_A7AZ61
Cluster_572	UniRef90_PfamDomain	PF02661	Uncharacterized protein	C808_02353{ECO:0000313|EMBL:EOS39036.1}	Lachnospiraceae bacterium M18-1	1235792	Lachnospiraceae bacterium M18-1	1235792	R9JYK3	UniRef90_R9JYK3
Cluster_572	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	C808_02353{ECO:0000313|EMBL:EOS39036.1}	Lachnospiraceae bacterium M18-1	1235792	Lachnospiraceae bacterium M18-1	1235792	R9JYK3	UniRef90_R9JYK3
Cluster_573	UniRef90_PfamDomain	PF02518	Sensor histidine kinase	DW001_04055{ECO:0000313|EMBL:RHL81264.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FUK3	UniRef90_A0A396FUK3
Cluster_573	UniRef90_uncharacterized	UniRef90_uncharacterized	Sensor histidine kinase	DW001_04055{ECO:0000313|EMBL:RHL81264.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FUK3	UniRef90_A0A396FUK3
Cluster_574	UniRef90_GO	GO:0016021	Uncharacterized protein	HMPREF0991_03198{ECO:0000313|EMBL:EGN43829.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7K1D5	UniRef90_F7K1D5
Cluster_575	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DWZ70_12135{ECO:0000313|EMBL:RHM35947.1},DXC31_13850	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396G2U7	UniRef90_A0A396G2U7
Cluster_576	UniRef90_GO	GO:0016114;GO:0019288;GO:0030604;GO:0046872;GO:0070402	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr{ECO:0000255|HAMAP-Rule:MF_00183};EUBREC_1767	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZA70	UniRef90_C4ZA70
Cluster_576	UniRef90_KEGG-KOs	K00099	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr{ECO:0000255|HAMAP-Rule:MF_00183};EUBREC_1767	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZA70	UniRef90_C4ZA70
Cluster_576	UniRef90_PfamDomain	PF02670;PF08436;PF13288	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr{ECO:0000255|HAMAP-Rule:MF_00183};EUBREC_1767	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZA70	UniRef90_C4ZA70
Cluster_577	UniRef90_uncharacterized	UniRef90_uncharacterized	hypothetical protein	NA	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	NA	UniRef90_UPI000E5241A3
Cluster_578	UniRef90_uncharacterized	UniRef90_uncharacterized	DNA-entry nuclease	DWY38_11635{ECO:0000313|EMBL:RGR53345.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V0C6	UniRef90_A0A395V0C6
Cluster_579	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL26_08780{ECO:0000313|EMBL:PLT72364.1}	Ruminococcus gnavus	33038	Ruminococcus gnavus	33038	A0A2N5PB47	UniRef90_A0A2N5PB47
Cluster_58	UniRef90_GO	GO:0005524;GO:0005737;GO:0006400;GO:0016879	tRNA(Ile)-lysidine synthase	tilS{ECO:0000256|HAMAP-Rule:MF_01161};BN626_00677{ECO:0000313|EMBL:CDC71972.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6UMG7	UniRef90_R6UMG7
Cluster_58	UniRef90_PfamDomain	PF01171;PF11734	tRNA(Ile)-lysidine synthase	tilS{ECO:0000256|HAMAP-Rule:MF_01161};BN626_00677{ECO:0000313|EMBL:CDC71972.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6UMG7	UniRef90_R6UMG7
Cluster_580	UniRef90_uncharacterized	UniRef90_uncharacterized	YkgJ family cysteine cluster protein	DWZ70_07350{ECO:0000313|EMBL:RHM38189.1},DXC31_04060	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396G8E2	UniRef90_A0A396G8E2
Cluster_581	UniRef90_PfamDomain	PF13533	HlyD family efflux transporter periplasmic adaptor subunit	DW001_04155{ECO:0000313|EMBL:RHL81284.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FUM5	UniRef90_A0A396FUM5
Cluster_581	UniRef90_uncharacterized	UniRef90_uncharacterized	HlyD family efflux transporter periplasmic adaptor subunit	DW001_04155{ECO:0000313|EMBL:RHL81284.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FUM5	UniRef90_A0A396FUM5
Cluster_582	UniRef90_GO	GO:0003824;GO:0046872;GO:0051539	Anaerobic sulfatase maturase	BHV87_05700{ECO:0000313|EMBL:OKZ75565.1}	Clostridiales bacterium 36_14	1897042	Clostridiales bacterium 36_14	1897042	A0A1Q6L9D5	UniRef90_A0A1Q6L9D5
Cluster_582	UniRef90_PfamDomain	PF04055	Anaerobic sulfatase maturase	BHV87_05700{ECO:0000313|EMBL:OKZ75565.1}	Clostridiales bacterium 36_14	1897042	Clostridiales bacterium 36_14	1897042	A0A1Q6L9D5	UniRef90_A0A1Q6L9D5
Cluster_583	UniRef90_PfamDomain	PF04860	Phage portal protein HK97 family	BN481_00666{ECO:0000313|EMBL:CCZ67840.1}	Clostridiales	186802	[Ruminococcus] gnavus CAG:126	1263106	R5TQ78	UniRef90_R5TQ78
Cluster_583	UniRef90_uncharacterized	UniRef90_uncharacterized	Phage portal protein HK97 family	BN481_00666{ECO:0000313|EMBL:CCZ67840.1}	Clostridiales	186802	[Ruminococcus] gnavus CAG:126	1263106	R5TQ78	UniRef90_R5TQ78
Cluster_584	UniRef90_GO	GO:0016787	Nucleoside hydrolase	CDL24_10825{ECO:0000313|EMBL:PLT76497.1},CDL25_02070	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NW76	UniRef90_A0A2N5NW76
Cluster_584	UniRef90_PfamDomain	PF01156	Nucleoside hydrolase	CDL24_10825{ECO:0000313|EMBL:PLT76497.1},CDL25_02070	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NW76	UniRef90_A0A2N5NW76
Cluster_585	UniRef90_PfamDomain	PF11175	Uncharacterized protein	RTO_14380{ECO:0000313|EMBL:CBL26055.1}	Clostridiales	186802	[Ruminococcus] torques L2-14	657313	D4M493	UniRef90_D4M493
Cluster_585	UniRef90_eggNOG	ENOG4105E3K;ENOG410XQM3	Uncharacterized protein	RTO_14380{ECO:0000313|EMBL:CBL26055.1}	Clostridiales	186802	[Ruminococcus] torques L2-14	657313	D4M493	UniRef90_D4M493
Cluster_585	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	RTO_14380{ECO:0000313|EMBL:CBL26055.1}	Clostridiales	186802	[Ruminococcus] torques L2-14	657313	D4M493	UniRef90_D4M493
Cluster_586	UniRef90_KEGG-KOs	K07214	Enterochelin esterase and related enzymes	ERE_26140{ECO:0000313|EMBL:CBK94454.1}	Clostridiales	186802	[Eubacterium] rectale M104/1	657317	D4JLF7	UniRef90_D4JLF7
Cluster_586	UniRef90_PfamDomain	PF00756	Enterochelin esterase and related enzymes	ERE_26140{ECO:0000313|EMBL:CBK94454.1}	Clostridiales	186802	[Eubacterium] rectale M104/1	657317	D4JLF7	UniRef90_D4JLF7
Cluster_586	UniRef90_uncharacterized	UniRef90_uncharacterized	Enterochelin esterase and related enzymes	ERE_26140{ECO:0000313|EMBL:CBK94454.1}	Clostridiales	186802	[Eubacterium] rectale M104/1	657317	D4JLF7	UniRef90_D4JLF7
Cluster_587	UniRef90_GO	GO:0005978;GO:0016779	Glucose-1-phosphate adenylyltransferase subunit GlgD	glgD{ECO:0000313|EMBL:PLT60846.1};CDL24_04225{ECO:0000313|EMBL:PLT78922.1},CDL25_07910	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NUB3	UniRef90_A0A2N5NUB3
Cluster_587	UniRef90_PfamDomain	PF00132;PF00483	Glucose-1-phosphate adenylyltransferase subunit GlgD	glgD{ECO:0000313|EMBL:PLT60846.1};CDL24_04225{ECO:0000313|EMBL:PLT78922.1},CDL25_07910	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NUB3	UniRef90_A0A2N5NUB3
Cluster_588	UniRef90_GO	GO:0004360;GO:0097367;GO:1901135	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing]	glmS_2{ECO:0000313|EMBL:CUO57811.1};glmS_1{ECO:0000313|EMBL:CUN14672.1};ERS852417_02616{ECO:0000313|EMBL:CUO57811.1},	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174G757	UniRef90_A0A174G757
Cluster_588	UniRef90_PfamDomain	PF01380	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing]	glmS_2{ECO:0000313|EMBL:CUO57811.1};glmS_1{ECO:0000313|EMBL:CUN14672.1};ERS852417_02616{ECO:0000313|EMBL:CUO57811.1},	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174G757	UniRef90_A0A174G757
Cluster_589	UniRef90_GO	GO:0016021	Cell envelope-like function transcriptional attenuator common domain protein	RUMGNA_03516{ECO:0000313|EMBL:EDN75893.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B7F0	UniRef90_A7B7F0
Cluster_589	UniRef90_PfamDomain	PF03816	Cell envelope-like function transcriptional attenuator common domain protein	RUMGNA_03516{ECO:0000313|EMBL:EDN75893.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B7F0	UniRef90_A7B7F0
Cluster_589	UniRef90_eggNOG	COG1316;ENOG4108QZ6	Cell envelope-like function transcriptional attenuator common domain protein	RUMGNA_03516{ECO:0000313|EMBL:EDN75893.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B7F0	UniRef90_A7B7F0
Cluster_59	UniRef90_GO	GO:0005576;GO:0005618;GO:0016021	Uncharacterized protein	BN626_01682{ECO:0000313|EMBL:CDC74569.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6TXN1	UniRef90_R6TXN1
Cluster_59	UniRef90_PfamDomain	PF00746;PF16569	Uncharacterized protein	BN626_01682{ECO:0000313|EMBL:CDC74569.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6TXN1	UniRef90_R6TXN1
Cluster_590	UniRef90_GO	GO:0016021	Uncharacterized protein	CDL18_05645{ECO:0000313|EMBL:PLT56155.1},CDL24_06120	Ruminococcus gnavus	33038	Ruminococcus gnavus	33038	A0A2N5PTG5	UniRef90_A0A2N5PTG5
Cluster_590	UniRef90_PfamDomain	PF12725	Uncharacterized protein	CDL18_05645{ECO:0000313|EMBL:PLT56155.1},CDL24_06120	Ruminococcus gnavus	33038	Ruminococcus gnavus	33038	A0A2N5PTG5	UniRef90_A0A2N5PTG5
Cluster_591	UniRef90_PfamDomain	PF06250	Uncharacterized protein	EUBREC_3403{ECO:0000313|EMBL:ACR77129.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZE03	UniRef90_C4ZE03
Cluster_591	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	EUBREC_3403{ECO:0000313|EMBL:ACR77129.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZE03	UniRef90_C4ZE03
Cluster_592	UniRef90_GO	GO:0004665;GO:0006571;GO:0008977	Uncharacterized protein	HMPREF0991_01016{ECO:0000313|EMBL:EGN49225.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JV48	UniRef90_F7JV48
Cluster_592	UniRef90_PfamDomain	PF02153	Uncharacterized protein	HMPREF0991_01016{ECO:0000313|EMBL:EGN49225.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JV48	UniRef90_F7JV48
Cluster_593	UniRef90_GO	GO:0004107;GO:0009073;GO:0009423	Chorismate synthase	aroC{ECO:0000255|HAMAP-Rule:MF_00300};EUBREC_1882	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZAX1	UniRef90_C4ZAX1
Cluster_593	UniRef90_KEGG-KOs	K01736	Chorismate synthase	aroC{ECO:0000255|HAMAP-Rule:MF_00300};EUBREC_1882	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZAX1	UniRef90_C4ZAX1
Cluster_593	UniRef90_PfamDomain	PF01264	Chorismate synthase	aroC{ECO:0000255|HAMAP-Rule:MF_00300};EUBREC_1882	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZAX1	UniRef90_C4ZAX1
Cluster_594	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_595	UniRef90_PfamDomain	PF01966;PF11871	Two-component system response regulator RpfG	EUBREC_2806{ECO:0000313|EMBL:ACR76536.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZHP9	UniRef90_C4ZHP9
Cluster_595	UniRef90_uncharacterized	UniRef90_uncharacterized	Two-component system response regulator RpfG	EUBREC_2806{ECO:0000313|EMBL:ACR76536.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZHP9	UniRef90_C4ZHP9
Cluster_596	UniRef90_GO	GO:0003872;GO:0005524;GO:0005737;GO:0006002;GO:0046872;GO:0047334	ATP-dependent 6-phosphofructokinase	pfkA{ECO:0000256|HAMAP-Rule:MF_01976};EUBREC_0327{ECO:0000313|EMBL:ACR74130.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZB55	UniRef90_C4ZB55
Cluster_596	UniRef90_KEGG-KOs	K21071	ATP-dependent 6-phosphofructokinase	pfkA{ECO:0000256|HAMAP-Rule:MF_01976};EUBREC_0327{ECO:0000313|EMBL:ACR74130.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZB55	UniRef90_C4ZB55
Cluster_596	UniRef90_PfamDomain	PF00365	ATP-dependent 6-phosphofructokinase	pfkA{ECO:0000256|HAMAP-Rule:MF_01976};EUBREC_0327{ECO:0000313|EMBL:ACR74130.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZB55	UniRef90_C4ZB55
Cluster_597	UniRef90_PfamDomain	PF00877;PF08239	Hydrolase	DWZ70_11675{ECO:0000313|EMBL:RHM35959.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396GA97	UniRef90_A0A396GA97
Cluster_597	UniRef90_uncharacterized	UniRef90_uncharacterized	Hydrolase	DWZ70_11675{ECO:0000313|EMBL:RHM35959.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A396GA97	UniRef90_A0A396GA97
Cluster_598	UniRef90_GO	GO:0016740	Glycosyltransferase Family 2 candidate b-glycosyltransferase	EUBREC_3074{ECO:0000313|EMBL:ACR76802.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4Z8H5	UniRef90_C4Z8H5
Cluster_598	UniRef90_PfamDomain	PF00535	Glycosyltransferase Family 2 candidate b-glycosyltransferase	EUBREC_3074{ECO:0000313|EMBL:ACR76802.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4Z8H5	UniRef90_C4Z8H5
Cluster_599	UniRef90_GO	GO:0016491	Gfo/Idh/MocA family oxidoreductase	CDL24_06580{ECO:0000313|EMBL:PLT78284.1},DXD36_08960	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PSX6	UniRef90_A0A2N5PSX6
